countryname,coderyear,country,eumember,party,partyname,parfam,testresult,pervote,voteest,presvote,absseat,totseats,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,id_perm,iso2c,iso3c,SL.UEM.TOTL.ZS,SI.POV.GINI,NY.GDP.PCAP.PP.KD,SM.POP.NETM,E035,E036,E037,E038,G034,G035,G036,G038,G040,G041,G043
Poland,2020,92,10,92050,Polish Coalition,50,0.8210000000000001,8.546,0.0,,30.0,460.0,0.0,0.0,0.0,0.0,2.934,0.0,0.0,1.222,1.467,0.0,0.489,0.0,4.401,0.0,3.178,7.335,0.0,1.711,1.222,0.0,0.0,7.09,1.711,1.222,0.0,2.934,0.0,0.0,0.0,1.956,7.09,0.0,0.244,0.0,0.0,5.868,2.689,0.489,2.445,15.159,0.0,2.689,0.0,0.244,0.0,0.0,0.0,1.711,6.601,0.0,0.0,2.445,0.0,8.802,1.711,1.467,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.689,0.0,0.244,1.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868,0.244,0.0,0.0,0.0,1.711,0.0,5.134,1.467,0.0,0.0,0.0,0.0,0.0,0.0,8.802,0.0,-13.447,2.934,0.0,17.604,0.0,F35HZT,PL,POL,3.16,,32546.8259419319,-779.0,,,,,,,,,,,
Poland,2020,92,10,92070,Confederation Liberty and Independence,70,0.8210000000000001,6.805,0.0,,11.0,460.0,0.0,0.0,0.0,1.587,2.381,0.0,0.0,2.381,0.0,2.381,5.556,0.0,0.0,0.0,0.0,0.0,0.0,7.143,2.381,4.762,11.905,4.762,0.0,0.0,0.0,0.0,0.0,0.794,0.0,0.794,1.587,0.794,0.0,0.0,0.0,0.794,5.556,3.175,0.0,0.794,0.0,4.762,3.175,9.524,0.0,9.524,0.0,7.143,0.0,0.0,2.381,2.381,0.0,1.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587,0.0,0.0,0.0,0.0,0.0,0.0,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.794,4.762,4.762,0.0,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0,2.381,0.0,0.0,1.587,0.0,37.302,0.794,11.905,0.794,0.0,K3HCPI,PL,POL,3.16,,32546.8259419319,-779.0,,,,,,,,,,,
Poland,2020,92,10,92436,Law and Justice,60,0.8210000000000001,43.593,0.0,,235.0,460.0,0.0,0.487,0.152,0.061,2.071,0.0,0.03,1.614,1.188,0.883,2.345,1.279,1.706,0.548,0.213,0.731,0.0,2.65,2.224,5.696,0.152,4.234,1.584,1.462,0.0,0.244,0.0,0.061,0.0,1.401,13.463,1.279,0.7010000000000001,0.213,0.0,1.401,3.96,5.452,3.594,8.316,0.0,3.533,0.0,13.006,0.0,2.955,0.0,1.31,2.772,0.0,0.0,2.528,0.0,2.102,0.213,0.03,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.396,0.883,1.371,0.0,0.335,0.0,2.985,0.091,0.426,0.0,2.193,0.0,0.0,1.401,12.793,0.213,0.0,0.0,1.31,0.0,2.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102,0.0,11.179,4.325,0.366,11.91,0.183,JKG3X1,PL,POL,3.16,,32546.8259419319,-779.0,,,,,,,,,,,
Poland,2020,92,10,92455,Spring,40,0.8210000000000001,,,,,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107,0.738,0.0,0.0,2.214,4.797,0.738,0.0,0.369,0.0,4.428,4.059,3.69,0.0,1.845,0.0,1.107,0.0,0.0,0.0,0.0,0.0,0.0,15.498,1.845,0.0,0.369,0.0,4.428,2.214,3.321,5.535,15.867,0.0,7.011,0.0,1.107,0.0,0.0,5.535,3.69,2.952,0.0,0.0,5.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,1.476,4.797,0.0,0.0,0.0,2.952,0.738,0.0,0.0,0.0,0.0,0.0,4.428,1.107,0.0,0.0,0.0,3.69,0.0,2.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.664,2.952,0.369,21.402,0.0,F84HNX,PL,POL,3.16,,32546.8259419319,-779.0,,,,,,,,,,,
Poland,2020,92,10,92953,German Minority,90,0.8210000000000001,0.174,0.0,,1.0,460.0,0.0,3.019,0.0,0.0,0.377,0.0,0.0,0.377,0.377,0.0,0.0,0.377,7.17,0.0,0.0,9.811,0.0,0.377,0.0,1.509,0.0,6.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.566,0.0,0.0,0.0,0.0,0.755,4.528,2.264,4.151,9.057,0.0,5.283,0.0,0.0,0.0,5.66,0.0,2.264,1.887,19.245,0.0,0.0,0.0,0.377,0.0,0.0,3.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.0,3.019,0.0,4.151,0.0,1.509,0.0,0.0,0.0,0.0,0.0,0.0,0.755,0.0,0.0,0.0,0.0,2.264,0.0,1.509,0.377,19.245,0.0,0.0,0.0,0.0,0.0,0.377,0.0,-3.019,0.0,0.0,13.208,0.0,DUBH5T,PL,POL,3.16,,32546.8259419319,-779.0,,,,,,,,,,,
Poland,2021,92,10,92022,United Left,20,0.8210000000000001,7.546,,,0.0,460.0,0.0,0.0,0.0,0.0,0.409,0.409,0.136,2.452,0.954,0.0,0.0,2.18,4.632,0.954,0.0,0.409,0.0,2.861,0.545,0.272,0.0,0.681,2.589,1.09,0.0,0.0,0.0,0.0,0.409,1.499,7.221,0.681,0.545,0.0,0.0,2.452,7.221,4.496,7.629,13.351,0.0,7.221,0.0,0.272,0.545,0.0,7.084000000000001,4.087,0.136,0.0,0.0,8.583,0.0,5.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,1.907,4.632,0.0,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,2.452,0.272,0.0,0.0,0.545,4.087,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.995,0.0,-32.698,4.36,0.0,20.981,0.545,U3TJI1,PL,POL,3.36,,34915.5235741243,-2968.0,,,,,,,,,,,
Spain,-1,33,0,33610,Popular Alliance,60,,8.417,0.0,,16.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,2.586,0.0,0.0,0.0,1.724,0.0,4.31,0.0,0.0,3.448,5.172,3.448,0.0,0.0,0.0,0.0,5.172,0.0,0.0,6.034,0.0,0.0,11.207,0.0,0.0,0.0,0.0,2.586,18.103,0.0,1.724,0.0,0.0,0.0,6.034,0.0,12.069,0.0,0.0,0.0,4.31,0.0,5.172,0.862,1.724,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.069,3.448,14.655,20.69,0.0,BAWT83,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33901,Basque Left,90,,0.34,0.0,,1.0,350.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,74CMWM,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33904,Aragonese Regionalist Party,90,,0.21,0.0,,1.0,350.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,L9LDBW,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33906,Andalusian Party,90,,0.01,1.0,,1.0,350.0,0.0,1.099,0.0,0.0,0.879,0.659,0.659,2.637,5.275,0.0,1.099,2.637,5.275,0.0,0.44,8.132,0.0,12.088,0.659,0.0,0.879,2.198,4.176,2.857,1.538,0.879,0.0,1.978,0.0,6.593,4.615,0.0,0.659,0.0,0.0,0.44,3.516,0.879,1.758,9.011,0.0,3.956,0.0,0.0,0.0,0.0,0.659,2.857,0.0,1.099,0.0,1.099,0.0,1.978,2.198,0.879,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.418,7.033,0.879,10.769,1.319,2P12PD,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33611,Convergence and Union,90,,2.687,0.0,,8.0,350.0,2.559,0.366,0.0,0.183,0.366,0.366,0.366,1.828,3.108,0.0,0.0,1.645,1.097,2.925,0.548,13.163,0.0,14.077,0.183,1.828,2.194,5.119,0.914,1.28,0.0,0.0,0.183,4.205,0.0,6.947,3.108,0.183,0.0,6.216,0.0,0.914,0.914,3.108,0.914,6.216,0.731,2.742,0.0,0.0,0.0,0.548,0.0,0.914,1.28,1.097,0.0,0.548,0.0,2.742,0.183,0.183,2.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.227,2.377,8.41,7.13,0.731,FG2MBL,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33901,Basque Left,90,,0.48,0.0,,1.0,350.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,DTGCAU,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33904,Aragonese Regionalist Party,90,,0.33,0.0,,1.0,350.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,IANQ6F,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33906,Andalusian Party,90,,1.81,0.0,,5.0,350.0,0.0,1.099,0.0,0.0,0.879,0.659,0.659,2.637,5.275,0.0,1.099,2.637,5.275,0.0,0.44,8.132,0.0,12.088,0.659,0.0,0.879,2.198,4.176,2.857,1.538,0.879,0.0,1.978,0.0,6.593,4.615,0.0,0.659,0.0,0.0,0.44,3.516,0.879,1.758,9.011,0.0,3.956,0.0,0.0,0.0,0.0,0.659,2.857,0.0,1.099,0.0,1.099,0.0,1.978,2.198,0.879,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.418,7.033,0.879,10.769,1.319,1BX3RA,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33438,Popular Democratic Party,40,,6.0,1.0,,24.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,0.0,0.0,2.586,0.0,0.0,0.0,1.724,0.0,4.31,0.0,0.0,3.448,5.172,3.448,0.0,0.0,0.0,0.0,5.172,0.0,0.0,6.034,0.0,0.0,11.207,0.0,0.0,0.0,0.0,2.586,18.103,0.0,1.724,0.0,0.0,0.0,6.034,0.0,12.069,0.0,0.0,0.0,4.31,0.0,5.172,0.862,1.724,3.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.069,3.448,14.655,20.69,0.0,ND65XW,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33901,Basque Left,90,,0.48,0.0,,1.0,350.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,4PCAKQ,,,,,,,,,,,,,,,,,
Spain,-1,33,0,33905,Catalan Republican Left,90,,0.66,0.0,,1.0,350.0,5.79,0.0,0.0,0.439,1.535,3.476,0.219,1.628,0.751,0.0,0.0,6.826000000000001,6.196,0.751,0.658,15.654,0.0,6.262,0.532,0.0,0.658,0.877,2.16,0.877,0.0,0.0,0.0,4.227,0.0,2.786,1.974,0.219,0.658,2.193,0.0,0.0,1.815,0.0,1.096,6.887,0.0,6.733000000000001,0.0,0.0,2.506,0.0,0.439,0.0,1.596,7.074,0.0,2.034,0.0,2.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.091,3.257,2.851,7.983000000000001,3.695,BFSE7C,,,,,,,,,,,,,,,,,
Spain,-1,33,10,33904,Aragonese Regionalist Party,90,,0.36,0.0,,1.0,350.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,3CEWN1,,,,,,,,,,,,,,,,,
Spain,-1,33,10,33901,Basque Left,90,,0.52,0.0,,2.0,350.0,6.527,0.522,0.0,2.872,0.261,2.611,0.522,1.305,4.7,0.261,0.0,4.178,3.916,0.522,0.0,18.799,0.0,2.35,0.0,0.261,0.0,0.783,1.044,0.0,0.783,0.0,0.261,5.744,0.0,2.611,2.611,0.0,0.0,0.783,0.261,0.261,4.961,0.0,2.872,5.222,0.0,6.527,0.0,0.0,3.394,0.0,0.783,0.0,0.261,1.567,0.0,6.789,0.0,0.0,0.261,0.522,2.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.499,1.044,0.783,8.094,3.133,7M4LAF,,,,,,,,,,,,,,,,,
Spain,-1,33,10,33906,Andalusian Party,90,,1.05,0.0,,2.0,350.0,0.0,1.099,0.0,0.0,0.879,0.659,0.659,2.637,5.275,0.0,1.099,2.637,5.275,0.0,0.44,8.132,0.0,12.088,0.659,0.0,0.879,2.198,4.176,2.857,1.538,0.879,0.0,1.978,0.0,6.593,4.615,0.0,0.659,0.0,0.0,0.44,3.516,0.879,1.758,9.011,0.0,3.956,0.0,0.0,0.0,0.0,0.659,2.857,0.0,1.099,0.0,1.099,0.0,1.978,2.198,0.879,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.418,7.033,0.879,10.769,1.319,EAZI93,,,,,,,,,,,,,,,,,
Spain,-1,33,10,33904,Aragonese Party,90,,0.62,0.0,,1.0,350.0,2.595,0.26,0.0,0.173,0.173,0.346,0.087,0.433,1.125,0.087,0.346,3.893,8.304,2.768,0.0,5.796,0.0,5.796,0.173,0.173,0.952,1.557,2.768,8.391,0.346,0.173,0.087,2.768,0.0,5.796,10.121,0.346,0.26,0.779,0.0,1.817,1.817,3.287,1.557,6.488,0.0,3.72,0.0,0.865,0.0,2.422,0.0,2.422,1.038,0.087,0.0,0.519,0.0,2.855,1.038,0.779,2.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.879,11.505,1.73,8.045,0.433,6HSXRA,,,,,,,,,,,,,,,,,
Spain,-1,33,10,33907,Canarian Coalition,90,,0.88,0.0,,4.0,350.0,0.985,0.0,0.0,0.055,0.0,0.383,0.109,1.696,4.65,0.0,0.219,0.164,0.274,0.0,0.0,12.363,0.0,8.096,0.0,2.352,0.109,3.392,1.422,0.055,0.0,0.274,0.0,7.713,0.0,2.571,7.932,0.274,0.109,0.055,0.0,0.383,5.088,0.93,7.44,5.252,0.0,3.063,0.0,0.109,0.0,0.109,0.328,0.492,2.024,0.602,0.0,0.602,0.0,10.886,0.055,0.8210000000000001,6.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.759,1.751,0.164,12.691,0.492,WT2YIM,,,,,,,,,,,,,,,,,
