countryname,iso2c,iso3c,coderyear,SL.UEM.TOTL.ZS,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,SM.POP.NETM,country,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,28/10/1947,194710.0,13952.0,Justice Party,RF,95.0,107.0,999.0,,,4.538,0.0,,6.0,148.0,1.0,10.0,,134.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,17.2,0.0,3.0,0.0,0.0,0.0,3.7,2.2,0.0,2.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,3.0,20.2,0.8,0.0,2022a,SJSAVF
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13220.0,Danish Communist Party,DKP,20.0,107.0,999.0,,,4.601,0.0,,7.0,149.0,1.0,10.0,,56.0,21.4,5.4,5.4,1.8,0.0,5.4,14.3,1.8,0.0,0.0,0.0,7.100000000000001,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1.8,0.0,3.6,0.0,0.0,0.0,0.0,3.6,8.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,3.6,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.9,1.8,3.6,12.5,25.1,2022a,4XH2IG
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13320.0,Social Democratic Party,SD,30.0,107.0,999.0,,,39.586,0.0,,59.0,149.0,1.0,10.0,,65.0,52.3,0.0,0.0,0.0,4.600000000000001,0.0,4.600000000000001,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.100000000000001,0.0,6.100000000000001,0.0,3.1,0.0,1.5,0.0,0.0,0.0,0.0,7.7,6.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2,4.600000000000001,1.5,13.8,4.600000000000001,2022a,E232ME
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13410.0,Danish Social-Liberal Party,RV,40.0,107.0,999.0,,,8.176,0.0,,12.0,149.0,1.0,10.0,,21.0,57.1,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,9.5,0.0,4.8,0.0,4.8,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.6,4.8,0.0,4.8,2022a,MJZGXQ
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13420.0,Liberals,V,40.0,107.0,999.0,,,21.33,0.0,,32.0,149.0,1.0,10.0,,40.0,45.0,5.0,7.5,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.5,0.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,17.5,2.5,7.5,2022a,1W5317
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13620.0,Conservative People’s Party,KF,60.0,107.0,999.0,,,17.779,0.0,,27.0,149.0,1.0,10.0,,42.0,28.6,7.100000000000001,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,7.100000000000001,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,2.4,0.0,2.4,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,2.4,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2,0.0,14.3,4.8,0.0,2022a,WI1QFD
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,05/09/1950,195009.0,13952.0,Justice Party,RF,95.0,107.0,999.0,,,8.216,0.0,,12.0,149.0,1.0,10.0,,156.0,68.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.6,0.0,0.0,0.0,0.0,3.2,0.0,0.0,3.8,0.0,0.6,0.0,0.0,0.0,4.5,3.2,0.0,1.3,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,0.6,7.600000000000001,1.9,0.0,2022a,FANJSZ
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13220.0,Danish Communist Party,DKP,20.0,107.0,999.0,,,4.778,0.0,,7.0,149.0,1.0,10.0,,57.0,38.6,0.0,3.5,0.0,1.8,12.3,3.5,1.8,0.0,0.0,0.0,7.0,5.3,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,3.5,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,5.3,3.5,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,0.0,1.8,8.8,19.3,2022a,LE7MC3
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13320.0,Social Democratic Party,SD,30.0,107.0,999.0,,,40.393,0.0,,61.0,149.0,1.0,10.0,,163.0,46.6,1.2,0.0,0.6,0.6,0.0,1.2,2.4,0.0,0.0,0.0,1.8,2.4,1.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.8,1.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,4.9,0.0,2.4,0.0,0.6,0.0,0.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,0.6,0.0,13.5,1.2,2022a,7C132K
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13410.0,Danish Social-Liberal Party,RV,40.0,107.0,999.0,,,8.641,0.0,,13.0,149.0,1.0,10.0,,39.0,25.6,0.0,5.100000000000001,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.6,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.100000000000001,0.0,2.6,2.6,28.2,2022a,O7BU5D
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13420.0,Liberals,V,40.0,107.0,999.0,,,22.063,0.0,,33.0,149.0,1.0,10.0,,34.0,82.4,2.9,2.9,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.0,0.0,2.9,2.9,2022a,I385V3
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13620.0,Conservative People’s Party,KF,60.0,107.0,999.0,,,17.312,0.0,,26.0,149.0,1.0,10.0,,111.0,82.9,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,0.0,3.6,2.7,0.0,2022a,9J3WGK
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,21/04/1953,195304.0,13952.0,Justice Party,RF,95.0,107.0,999.0,,,5.615,0.0,,9.0,149.0,1.0,10.0,,169.0,45.6,0.6,0.0,0.0,3.6,0.6,0.6,0.6,0.0,0.0,0.0,3.0,4.7,1.2,0.0,0.0,0.0,4.1,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,2.4,6.5,0.0,3.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,1.8,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,0.0,13.6,2.4,1.2,2022a,HACHPE
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13220.0,Danish Communist Party,DKP,20.0,107.0,999.0,,,4.331,0.0,,8.0,175.0,1.0,10.0,,59.0,42.373,0.0,5.085,0.0,0.0,13.559,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,1.695,0.0,8.475,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,1.695,0.0,1.695,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.695,0.0,0.0,8.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.254,0.0,3.39,1.695,25.424,2022a,H3NWFU
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13320.0,Social Democratic Party,SD,30.0,107.0,999.0,,,41.309,0.0,,74.0,175.0,1.0,10.0,,103.0,44.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,5.8,1.0,8.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,4.9,0.0,3.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.8,1.9,1.0,11.7,2.0,2022a,AFTS49
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13410.0,Danish Social-Liberal Party,RV,40.0,107.0,999.0,,,7.815,0.0,,14.0,175.0,1.0,10.0,,71.0,8.5,2.8,0.0,1.4,0.0,2.8,4.2,2.8,0.0,0.0,0.0,1.4,1.4,0.0,0.0,1.4,1.4,2.8,0.0,0.0,1.4,8.5,7.0,0.0,0.0,0.0,1.4,7.0,0.0,7.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,9.9,1.4,0.0,7.0,0.0,2.8,0.0,1.4,0.0,2.8,2.8,0.0,0.0,1.4,0.0,1.4,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,7.0,2.8,11.3,7.0,2022a,1T3JCV
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13420.0,Liberals,V,40.0,107.0,999.0,,,23.064,0.0,,42.0,175.0,1.0,10.0,,47.0,40.4,6.4,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,6.4,6.4,2.1,0.0,0.0,2.1,0.0,4.3,0.0,2.1,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,2.1,0.0,0.0,4.3,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,2.1,14.9,2.1,2.1,2022a,P2P174
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13421.0,Independents’ Party,DU,40.0,107.0,999.0,,,2.704,0.0,,0.0,175.0,1.0,10.0,,24.0,25.0,4.167,8.333,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,4.167,0.0,0.0,16.667,0.0,0.0,0.0,4.167,0.0,8.333,8.333,0.0,0.0,0.0,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,4.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.667,0.0,12.5,0.0,8.333,2022a,5C6NXA
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13620.0,Conservative People’s Party,KF,60.0,107.0,999.0,,,16.846,0.0,,30.0,175.0,1.0,10.0,,66.0,12.1,4.600000000000001,3.0,0.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,4.600000000000001,6.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.100000000000001,3.0,1.5,0.0,0.0,1.5,0.0,6.100000000000001,0.0,0.0,6.100000000000001,0.0,0.0,12.1,0.0,0.0,0.0,1.5,4.600000000000001,4.600000000000001,0.0,3.0,1.5,3.0,0.0,4.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,1.5,18.2,9.2,4.5,2022a,945RRE
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,22/09/1953,195309.0,13952.0,Justice Party,RF,95.0,107.0,999.0,,,3.483,0.0,,6.0,175.0,1.0,10.0,,56.0,17.9,0.0,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,0.0,3.6,8.9,0.0,0.0,0.0,0.0,5.4,0.0,0.0,14.3,0.0,1.8,0.0,0.0,0.0,7.100000000000001,7.100000000000001,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,3.6,1.8,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,1.8,25.0,5.4,3.6,2022a,5LAPX2
Denmark,DK,DNK,1983,,,2.59607191923766,2606.0,13.0,0.0,0.0,14/05/1957,195705.0,13220.0,Danish Communist Party,DKP,20.0,107.0,999.0,,,3.13,0.0,,6.0,175.0,1.0,10.0,,105.0,25.7,0.0,1.0,0.0,0.0,7.600000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.8,0.0,0.0,0.0,3.8,0.0,2.9,0.0,1.9,4.8,0.0,0.0,0.0,0.0,1.0,6.7,5.7,0.0,9.5,0.0,1.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,5.7,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.8,14.3,0.0,12.4,9.6,2022a,T62FJT
